Light,Time,O2 signal,H2O2 signal,,H2O2,
138,13:36:06,0.50478,-0.0080908,,,
138,13:36:07,0.50445,-0.0082136,,,
138,13:36:08,0.50445,-0.0082773,,,
138,13:36:09,0.50435,-0.0083021,,,
138,13:36:10,0.50396,-0.0084014,,,
138,13:36:11,0.5037,-0.0083619,,,
138,13:36:12,0.50335,-0.0084371,,,
138,13:36:13,0.50296,-0.0087197,,,
138,13:36:14,0.50278,-0.0091869,,,
138,13:36:15,0.50221,-0.008777,,,
138,13:36:16,0.50176,-0.0091564,,,
138,13:36:17,0.50161,-0.0091201,,,
138,13:36:18,0.50113,-0.009059,,,
138,13:36:19,0.5008,-0.0091952,,,
138,13:36:20,0.50041,-0.0090399,,,
138,13:36:21,0.50001,-0.0091812,,,
138,13:36:22,0.49982,-0.0094142,,,
138,13:36:23,0.49936,-0.009227,,,
138,13:36:24,0.49911,-0.0094868,,,
138,13:36:25,0.49893,-0.009651,,,
138,13:36:26,0.4984,-0.0096478,,,
138,13:36:27,0.49796,-0.0097032,,,
138,13:36:28,0.49741,-0.0097325,,,
138,13:36:29,0.4968,-0.0095275,,,
138,13:36:30,0.49646,-0.0095803,,,
138,13:36:31,0.49582,-0.0096605,,,
138,13:36:32,0.49527,-0.0095116,,,
138,13:36:33,0.49481,-0.00956,,,
138,13:36:34,0.49448,-0.0096357,,,
138,13:36:35,0.49387,-0.0095237,,,
138,13:36:36,0.49341,-0.0096975,,,
138,13:36:37,0.4931,-0.0096096,,,
138,13:36:38,0.49276,-0.0095937,,,
138,13:36:39,0.49263,-0.0095746,,,
138,13:36:40,0.49216,-0.0094785,,,
138,13:36:41,0.49234,-0.009574,,,
138,13:36:42,0.4923,-0.0094511,,,
138,13:36:43,0.49251,-0.0094505,,,
138,13:36:44,0.49245,-0.009257,,,
138,13:36:45,0.49227,-0.0092697,,,
138,13:36:46,0.49232,-0.0093435,,,
138,13:36:47,0.49214,-0.0093454,,,
138,13:36:48,0.49209,-0.0091207,,,
138,13:36:49,0.49196,-0.0089495,,,
138,13:36:50,0.49187,-0.0089743,,,
138,13:36:51,0.49171,-0.008924,,,
138,13:36:52,0.49142,-0.0088279,,,
138,13:36:53,0.4911,-0.0088979,,,
138,13:36:54,0.49117,-0.0087706,,,
138,13:36:55,0.49071,-0.0087267,,,
138,13:36:56,0.49062,-0.0088088,,,
138,13:36:57,0.49042,-0.0087579,,,
138,13:36:58,0.49031,-0.0088591,,,
138,13:36:59,0.49044,-0.00884,,,
138,13:37:00,0.49024,-0.008544,,,
138,13:37:01,0.49035,-0.008693,,,
138,13:37:02,0.49029,-0.0087757,,,
138,13:37:03,0.49002,-0.0087331,,,
138,13:37:04,0.48982,-0.0087986,,,
138,13:37:05,0.48929,-0.0088044,,,
138,13:37:06,0.48876,-0.0086439,,,
138,13:37:07,0.48822,-0.0087872,,,
138,13:37:08,0.48848,-0.0082894,,,
138,13:37:09,0.48771,-0.0087222,,,
138,13:37:10,0.4877,-0.0087923,,,
138,13:37:11,0.4878,-0.0087916,,,
138,13:37:12,0.48767,-0.0087585,,,
138,13:37:13,0.48771,-0.008924,,,
138,13:37:14,0.48751,-0.0087738,,,
138,13:37:15,0.48728,-0.008882,,,
138,13:37:16,0.48721,-0.0089941,,,
138,13:37:17,0.48714,-0.0087502,,,
138,13:37:18,0.48671,-0.0090036,,,
138,13:37:19,0.48627,-0.0091316,,,
138,13:37:20,0.48581,-0.0091666,,,
138,13:37:21,0.48541,-0.0091284,,,
138,13:37:22,0.48483,-0.0091475,,,
138,13:37:23,0.48415,-0.0092372,,,
138,13:37:24,0.48378,-0.0092175,,,
138,13:37:25,0.4836,-0.009271,,,
138,13:37:26,0.4835,-0.0093824,,,
138,13:37:27,0.4836,-0.0093448,,,
138,13:37:28,0.48355,-0.0093887,,,
138,13:37:29,0.48369,-0.0095262,,,
138,13:37:30,0.4837,-0.0095861,,,
138,13:37:31,0.48363,-0.0095415,,,
138,13:37:32,0.48381,-0.0096204,,,
138,13:37:33,0.48374,-0.0097382,,,
138,13:37:34,0.48383,-0.0098451,,,
138,13:37:35,0.48374,-0.0099324,,,
138,13:37:36,0.48384,-0.0098439,,,
138,13:37:37,0.4839,-0.0097993,,,
138,13:37:38,0.48417,-0.0099776,,,
138,13:37:39,0.48442,-0.0099018,,,
138,13:37:40,0.48451,-0.010204,,,
138,13:37:41,0.48474,-0.010279,,,
138,13:37:42,0.48509,-0.010197,,,
138,13:37:43,0.48542,-0.010365,,,
138,13:37:44,0.48601,-0.0093747,,,
138,13:37:45,0.48603,-0.010345,,,
138,13:37:46,0.48645,-0.010673,,,
138,13:37:47,0.48669,-0.010754,,,
138,13:37:48,0.4869,-0.010821,,,
138,13:37:49,0.48723,-0.010965,,,
138,13:37:50,0.48729,-0.011016,,,
138,13:37:51,0.48741,-0.011046,,,
138,13:37:52,0.48751,-0.011151,,,
138,13:37:53,0.48786,-0.010882,,,
138,13:37:54,0.48772,-0.011073,,,
138,13:37:55,0.4878,-0.011166,,,
138,13:37:56,0.48785,-0.011033,,,
138,13:37:57,0.48797,-0.011125,,,
138,13:37:58,0.48799,-0.011151,,,
138,13:37:59,0.48819,-0.011179,,,
138,13:38:00,0.48835,-0.01128,,,
138,13:38:01,0.48847,-0.011147,,,
138,13:38:02,0.48851,-0.014661,,,
138,13:38:03,0.48859,-0.011333,,,
138,13:38:04,0.48834,-0.011189,,,
138,13:38:05,0.48812,-0.011414,,,
138,13:38:06,0.48802,-0.01136,,,
138,13:38:07,0.48807,-0.011227,,,
138,13:38:08,0.48813,-0.011242,,,
138,13:38:09,0.48831,-0.011325,,,
138,13:38:10,0.48855,-0.011297,,,
138,13:38:11,0.48838,-0.015355,,,
138,13:38:12,0.48885,-0.011228,,,
138,13:38:13,0.48903,-0.011179,,,
138,13:38:14,0.48923,-0.011072,,,
138,13:38:15,0.48951,-0.011129,,,
138,13:38:16,0.48948,-0.011118,,,
138,13:38:17,0.48993,-0.011188,,,
138,13:38:18,0.49045,-0.010987,,,
138,13:38:19,0.49117,-0.011109,,,
138,13:38:20,0.49184,-0.010738,,,
138,13:38:21,0.49217,-0.010872,,,
138,13:38:22,0.49276,-0.010895,,,
138,13:38:23,0.4934,-0.010953,,,
138,13:38:24,0.4941,-0.010869,,,
138,13:38:25,0.49474,-0.010714,,,
138,13:38:26,0.49534,-0.010718,,,
138,13:38:27,0.49608,-0.010491,,,
138,13:38:28,0.49681,-0.010493,,,
138,13:38:29,0.4978,-0.010428,,,
138,13:38:30,0.49887,-0.010515,,,
138,13:38:31,0.49963,-0.010573,,,
138,13:38:32,0.50036,-0.010479,,,
138,13:38:33,0.50051,-0.010504,,,
138,13:38:34,0.50054,-0.010499,,,
138,13:38:35,0.50055,-0.0102,,,
138,13:38:36,0.50057,-0.010785,,,
138,13:38:37,0.50065,-0.0107,,,
138,13:38:38,0.5007,-0.010672,,,
138,13:38:39,0.50056,-0.010682,,,
138,13:38:40,0.50051,-0.010733,,,
138,13:38:41,0.5004,-0.010694,,,
138,13:38:42,0.50032,-0.010708,,,
138,13:38:43,0.50043,-0.01077,,,
138,13:38:44,0.50034,-0.010906,,,
138,13:38:45,0.50053,-0.010978,,,
138,13:38:46,0.50093,-0.010929,,,
138,13:38:47,0.501,-0.010855,,,
138,13:38:48,0.49968,-0.011109,,,
138,13:38:49,0.49836,-0.011149,,,
138,13:38:50,0.49713,-0.011127,,,
138,13:38:51,0.49651,-0.011162,,,
138,13:38:52,0.49656,-0.011118,,,
138,13:38:53,0.49677,-0.011303,,,
138,13:38:54,0.49781,-0.011243,,,
138,13:38:55,0.49924,-0.011136,,,
138,13:38:56,0.50095,-0.011338,,,
138,13:38:57,0.50242,-0.011382,,,
138,13:38:58,0.50412,-0.011218,,,
138,13:38:59,0.50536,-0.011491,,,
138,13:39:00,0.50666,-0.011452,,,
138,13:39:01,0.50765,-0.011626,,,
138,13:39:02,0.50829,-0.011648,,,
138,13:39:03,0.50879,-0.011642,,,
138,13:39:04,0.50889,-0.011402,,,
138,13:39:05,0.50906,-0.011579,,,
138,13:39:06,0.50896,-0.011473,,,
138,13:39:07,0.50891,-0.011264,,,
138,13:39:08,0.50885,-0.011184,,,
138,13:39:09,0.5087,-0.011167,,,
138,13:39:10,0.50849,-0.011153,,,
138,13:39:11,0.50824,-0.011059,,,
138,13:39:12,0.50781,-0.011043,,,
138,13:39:13,0.50749,-0.011111,,,
138,13:39:14,0.50708,-0.010993,,,
138,13:39:15,0.50685,-0.010991,,,
138,13:39:16,0.50638,-0.011017,,,
138,13:39:17,0.50601,-0.010997,,,
138,13:39:18,0.50546,-0.010866,,,
138,13:39:19,0.50499,-0.010882,,,
138,13:39:20,0.5048,-0.010832,,,
138,13:39:21,0.50473,-0.010995,,,
138,13:39:22,0.5047,-0.010905,,,
138,13:39:23,0.50456,-0.010813,,,
138,13:39:24,0.50449,-0.010848,,,
138,13:39:25,0.5045,-0.010672,,,
138,13:39:26,0.50464,-0.010704,,,
138,13:39:27,0.50464,-0.010811,,,
138,13:39:28,0.50454,-0.010804,,,
138,13:39:29,0.50456,-0.010617,,,
138,13:39:30,0.50517,-0.01081,,,
138,13:39:31,0.50504,-0.010564,,,
138,13:39:32,0.50367,-0.010453,,,
138,13:39:33,0.50287,-0.010429,,,
138,13:39:34,0.502,-0.01034,,,
138,13:39:35,0.50096,-0.010265,,,
138,13:39:36,0.50025,-0.010187,,,
138,13:39:37,0.49993,-0.010058,,,
138,13:39:38,0.4997,-0.010056,,,
138,13:39:39,0.49938,-0.010107,,,
138,13:39:40,0.4989,-0.0099667,,,
138,13:39:41,0.49838,-0.0099884,,,
138,13:39:42,0.49772,-0.0098381,,,
138,13:39:43,0.49705,-0.0097815,,,
138,13:39:44,0.49628,-0.0098101,,,
138,13:39:45,0.49577,-0.0097427,,,
138,13:39:46,0.49563,-0.0097427,,,
138,13:39:47,0.49607,-0.0098006,,,
138,13:39:48,0.49662,-0.009658,,,
138,13:39:49,0.49739,-0.0098738,,,
138,13:39:50,0.49787,-0.009793,,,
138,13:39:51,0.49791,-0.0093875,,,
138,13:39:52,0.49727,-0.0094549,,,
138,13:39:53,0.49671,-0.0094925,,,
138,13:39:54,0.49627,-0.009257,,,
138,13:39:55,0.49616,-0.0089056,,,
138,13:39:56,0.49577,-0.0092385,,,
138,13:39:57,0.49567,-0.0093594,,,
138,13:39:58,0.49611,-0.0093824,,,
138,13:39:59,0.49701,-0.0094212,,,
138,13:40:00,0.49758,-0.0094314,,,
138,13:40:01,0.4981,-0.0095644,,,
138,13:40:02,0.49862,-0.009481,,,
138,13:40:03,0.49877,-0.009341,,,
138,13:40:04,0.49882,-0.0095912,,,
138,13:40:05,0.49856,-0.0094658,,,
138,13:40:06,0.49823,-0.0094021,,,
138,13:40:07,0.49768,-0.0092761,,,
138,13:40:08,0.49739,-0.0091029,,,
138,13:40:09,0.49742,-0.0090564,,,
138,13:40:10,0.49776,-0.0088585,,,
138,13:40:11,0.49786,-0.0088763,,,
138,13:40:12,0.49803,-0.0090017,,,
138,13:40:13,0.49836,-0.0087502,,,
138,13:40:14,0.49875,-0.0088298,,,
138,13:40:15,0.49904,-0.0088324,,,
138,13:40:16,0.49921,-0.0090144,,,
138,13:40:17,0.49948,-0.0091169,,,
138,13:40:18,0.49976,-0.0091965,,,
138,13:40:19,0.49976,-0.0091532,,,
138,13:40:20,0.49998,-0.0091799,,,
138,13:40:21,0.50028,-0.0090876,,,
138,13:40:22,0.50056,-0.0089476,,,
138,13:40:23,0.50095,-0.0089158,,,
138,13:40:24,0.50138,-0.0089597,,,
138,13:40:25,0.50169,-0.0089584,,,
138,13:40:26,0.50246,-0.0089126,,,
138,13:40:27,0.50338,-0.0088381,,,
138,13:40:28,0.50468,-0.0074185,,,
138,13:40:29,0.50533,-0.0088476,,,
138,13:40:30,0.50651,-0.0087,,,
138,13:40:31,0.50795,-0.0087662,,,
138,13:40:32,0.50923,-0.0087159,,,
138,13:40:33,0.51039,-0.0086057,,,
138,13:40:34,0.51105,-0.0085255,,,
138,13:40:35,0.51187,-0.0087515,,,
138,13:40:36,0.51237,-0.0085421,,,
138,13:40:37,0.51295,-0.0086605,,,
138,13:40:38,0.51384,-0.0086535,,,
138,13:40:39,0.51497,-0.0085427,,,
138,13:40:40,0.51574,-0.0085911,,,
138,13:40:41,0.51661,-0.0085752,,,
138,13:40:42,0.51694,-0.0085351,,,
138,13:40:43,0.51738,-0.0087292,,,
138,13:40:44,0.51791,-0.0086624,,,
138,13:40:45,0.51811,-0.008672,,,
138,13:40:46,0.51854,-0.0087114,,,
138,13:40:47,0.51859,-0.0086649,,,
138,13:40:48,0.51897,-0.0087757,,,
138,13:40:49,0.51941,-0.0088725,,,
138,13:40:50,0.51986,-0.0087273,,,
138,13:40:51,0.51979,-0.0088769,,,
138,13:40:52,0.51976,-0.0088387,,,
138,13:40:53,0.51955,-0.0089501,,,
138,13:40:54,0.51906,-0.0090628,,,
138,13:40:55,0.51888,-0.0090895,,,
138,13:40:56,0.51852,-0.0090558,,,
138,13:40:57,0.51797,-0.0092328,,,
138,13:40:58,0.51698,-0.0092722,,,
138,13:40:59,0.51626,-0.0094116,,,
138,13:41:00,0.51582,-0.0094925,,,
138,13:41:01,0.5155,-0.0094097,,,
138,13:41:02,0.515,-0.0097567,,,
138,13:41:03,0.51506,-0.0096879,,,
138,13:41:04,0.51514,-0.0096376,,,
138,13:41:05,0.5159,-0.0097478,,,
138,13:41:06,0.51624,-0.0099082,,,
138,13:41:07,0.51606,-0.0098534,,,
138,13:41:08,0.5156,-0.01008,,,
138,13:41:09,0.515,-0.010095,,,
138,13:41:10,0.51446,-0.010151,,,
138,13:41:11,0.51416,-0.010145,,,
138,13:41:12,0.51397,-0.010033,,,
138,13:41:13,0.51389,-0.010086,,,
138,13:41:14,0.51373,-0.010294,,,
138,13:41:15,0.51414,-0.010124,,,
138,13:41:16,0.51479,-0.01026,,,
138,13:41:17,0.51542,-0.010271,,,
138,13:41:18,0.51609,-0.010166,,,
138,13:41:19,0.517,-0.010163,,,
138,13:41:20,0.51771,-0.010202,,,
138,13:41:21,0.51776,-0.010213,,,
138,13:41:22,0.51761,-0.010364,,,
138,13:41:23,0.51754,-0.010308,,,
138,13:41:24,0.51745,-0.01043,,,
138,13:41:25,0.51759,-0.010419,,,
138,13:41:26,0.51735,-0.010479,,,
138,13:41:27,0.51728,-0.010577,,,
138,13:41:28,0.51723,-0.010577,,,
138,13:41:29,0.51711,-0.010575,,,
138,13:41:30,0.51717,-0.010575,,,
138,13:41:31,0.5172,-0.010756,,,
138,13:41:32,0.51717,-0.010781,,,
138,13:41:33,0.51713,-0.010833,,,
138,13:41:34,0.51772,-0.010836,,,
138,13:41:35,0.51817,-0.010869,,,
138,13:41:36,0.51838,-0.011003,,,
138,13:41:37,0.51846,-0.010853,,,
138,13:41:38,0.51796,-0.010904,,,
138,13:41:39,0.5174,-0.010932,,,
138,13:41:40,0.51702,-0.010846,,,
138,13:41:41,0.51678,-0.010899,,,
138,13:41:42,0.5169,-0.01085,,,
138,13:41:43,0.5173,-0.010892,,,
138,13:41:44,0.51798,-0.010701,,,
138,13:41:45,0.51893,-0.010869,,,
138,13:41:46,0.51927,-0.010636,,,
138,13:41:47,0.51928,-0.010454,,,
138,13:41:48,0.51937,-0.010496,,,
138,13:41:49,0.51948,-0.010601,,,
138,13:41:50,0.51997,-0.010468,,,
138,13:41:51,0.52074,-0.01033,,,
138,13:41:52,0.52165,-0.010315,,,
138,13:41:53,0.52226,-0.010363,,,
138,13:41:54,0.52287,-0.01022,,,
138,13:41:55,0.52321,-0.0099776,,,
138,13:41:56,0.52378,-0.010127,,,
138,13:41:57,0.52447,-0.0099305,,,
138,13:41:58,0.52524,-0.010113,,,
138,13:41:59,0.52607,-0.010137,,,
138,13:42:00,0.52756,-0.010048,,,
138,13:42:01,0.52866,-0.010235,,,
138,13:42:02,0.52974,-0.01025,,,
138,13:42:03,0.53018,-0.010338,,,
138,13:42:04,0.53035,-0.01012,,,
138,13:42:05,0.53125,-0.01016,,,
138,13:42:06,0.53243,-0.010046,,,
138,13:42:07,0.5335,-0.0099031,,,
138,13:42:08,0.5347,-0.0098967,,,
138,13:42:09,0.53578,-0.009975,,,
138,13:42:10,0.53653,-0.010046,,,
138,13:42:11,0.53744,-0.0099305,,,
138,13:42:12,0.53822,-0.009821,,,
138,13:42:13,0.53842,-0.0096484,,,
138,13:42:14,0.5389,-0.0093289,,,
138,13:42:15,0.53919,-0.0094893,,,
138,13:42:16,0.53937,-0.0095619,,,
138,13:42:17,0.53952,-0.0094874,,,
138,13:42:18,0.53941,-0.0095797,,,
138,13:42:19,0.53932,-0.009383,,,
138,13:42:20,0.53941,-0.0094651,,,
138,13:42:21,0.53975,-0.0095835,,,
138,13:42:22,0.53998,-0.0094728,,,
138,13:42:23,0.54016,-0.0096134,,,
138,13:42:24,0.54038,-0.0097522,,,
138,13:42:25,0.54076,-0.0096663,,,
138,13:42:26,0.54106,-0.0097961,,,
138,13:42:27,0.54136,-0.0099317,,,
138,13:42:28,0.54208,-0.0094327,,,
138,13:42:29,0.54235,-0.0097248,,,
138,13:42:30,0.5429,-0.0098585,,,
138,13:42:31,0.54341,-0.0097535,,,
138,13:42:32,0.54393,-0.0098407,,,
138,13:42:33,0.54468,-0.0098426,,,
138,13:42:34,0.54525,-0.0098636,,,
138,13:42:35,0.54568,-0.0099222,,,
138,13:42:36,0.54629,-0.0099852,,,
138,13:42:37,0.54678,-0.0099591,,,
138,13:42:38,0.54717,-0.010265,,,
138,13:42:39,0.54727,-0.010274,,,
138,13:42:40,0.54736,-0.010315,,,
138,13:42:41,0.54728,-0.010487,,,
138,13:42:42,0.54724,-0.01059,,,
138,13:42:43,0.54728,-0.010471,,,
138,13:42:44,0.5472,-0.010744,,,
138,13:42:45,0.54692,-0.010467,,,
138,13:42:46,0.54695,-0.010778,,,
138,13:42:47,0.54681,-0.010559,,,
138,13:42:48,0.54621,-0.010547,,,
138,13:42:49,0.54576,-0.010689,,,
138,13:42:50,0.5457,-0.010554,,,
138,13:42:51,0.54587,-0.010658,,,
138,13:42:52,0.54615,-0.010838,,,
138,13:42:53,0.54626,-0.01101,,,
138,13:42:54,0.54629,-0.010899,,,
138,13:42:55,0.54647,-0.011051,,,
138,13:42:56,0.54702,-0.011175,,,
138,13:42:57,0.54782,-0.011297,,,
138,13:42:58,0.5484,-0.011283,,,
138,13:42:59,0.54936,-0.011402,,,
138,13:43:00,0.55051,-0.011433,,,
138,13:43:01,0.55177,-0.011505,,,
138,13:43:02,0.55287,-0.011697,,,
138,13:43:03,0.55389,-0.011942,,,
138,13:43:04,0.55493,-0.012078,,,
138,13:43:05,0.55604,-0.011958,,,
138,13:43:06,0.55656,-0.012442,,,
138,13:43:07,0.5574,-0.012276,,,
138,13:43:08,0.55789,-0.012242,,,
138,13:43:09,0.55848,-0.012035,,,
138,13:43:10,0.55894,-0.011019,,,
138,13:43:11,0.55928,-0.010369,,,
138,13:43:12,0.55981,-0.010135,,,
138,13:43:13,0.55972,-0.0098305,,,
138,13:43:14,0.55973,-0.0096007,,,
138,13:43:15,0.55927,-0.0094008,,,
138,13:43:16,0.55845,-0.009129,,,
138,13:43:17,0.55756,-0.0092474,,,
138,13:43:18,0.55662,-0.0090163,,,
138,13:43:19,0.55601,-0.0086268,,,
138,13:43:20,0.55555,-0.0085656,,,
138,13:43:21,0.55532,-0.0085669,,,
138,13:43:22,0.55516,-0.0084893,,,
138,13:43:23,0.55503,-0.0086516,,,
138,13:43:24,0.55487,-0.0084269,,,
138,13:43:25,0.55484,-0.0084472,,,
138,13:43:26,0.55473,-0.008721,,,
138,13:43:27,0.5546,-0.0090921,,,
138,13:43:28,0.55448,-0.0089387,,,
138,13:43:29,0.55447,-0.0087579,,,
138,13:43:30,0.55416,-0.0085077,,,
138,13:43:31,0.55398,-0.0085103,,,
138,13:43:32,0.55356,-0.0086567,,,
138,13:43:33,0.55365,-0.0080048,,,
138,13:43:34,0.55259,-0.0085338,,,
138,13:43:35,0.55214,-0.0084714,,,
138,13:43:36,0.55122,-0.0085656,,,
138,13:43:37,0.55011,-0.0087108,,,
138,13:43:38,0.54914,-0.0086567,,,
138,13:43:39,0.54839,-0.0086223,,,
138,13:43:40,0.54749,-0.0086961,,,
138,13:43:41,0.54641,-0.0084568,,,
138,13:43:42,0.54548,-0.0084383,,,
138,13:43:43,0.54463,-0.0088406,,,
138,13:43:44,0.54383,-0.0088757,,,
138,13:43:45,0.54309,-0.0090889,,,
138,13:43:46,0.54288,-0.0091405,,,
138,13:43:47,0.5424,-0.0092665,,,
138,13:43:48,0.54216,-0.0094015,,,
138,13:43:49,0.54179,-0.009213,,,
138,13:43:50,0.54162,-0.009327,,,
138,13:43:51,0.54126,-0.0091946,,,
138,13:43:52,0.54112,-0.0091971,,,
138,13:43:53,0.54128,-0.0090558,,,
138,13:43:54,0.5412,-0.0090634,,,
138,13:43:55,0.54095,-0.0090825,,,
138,13:43:56,0.54075,-0.0090144,,,
138,13:43:57,0.54078,-0.0091876,,,
138,13:43:58,0.54091,-0.0091309,,,
138,13:43:59,0.5407,-0.0092837,,,
138,13:44:00,0.54061,-0.0091971,,,
138,13:44:01,0.54004,-0.013209,,,
138,13:44:02,0.5401,-0.0091774,,,
138,13:44:03,0.53989,-0.0090316,,,
138,13:44:04,0.53974,-0.0089068,,,
138,13:44:05,0.53916,-0.0089603,,,
138,13:44:06,0.53864,-0.0090883,,,
138,13:44:07,0.53814,-0.0089985,,,
138,13:44:08,0.53782,-0.0090431,,,
138,13:44:09,0.53739,-0.0090246,,,
138,13:44:10,0.53699,-0.0088324,,,
138,13:44:11,0.53644,-0.0089253,,,
138,13:44:12,0.53591,-0.0087101,,,
138,13:44:13,0.53512,-0.008544,,,
138,13:44:14,0.53442,-0.0086229,,,
138,13:44:15,0.53393,-0.0086,,,
138,13:44:16,0.53341,-0.0086834,,,
138,13:44:17,0.53313,-0.0086007,,,
138,13:44:18,0.53303,-0.0085376,,,
138,13:44:19,0.53296,-0.0085777,,,
138,13:44:20,0.53344,-0.0038404,,,
138,13:44:21,0.53302,-0.00836,,,
138,13:44:22,0.53325,-0.0084135,,,
138,13:44:23,0.53344,-0.0084549,,,
138,13:44:24,0.53379,-0.0081557,,,
138,13:44:25,0.53396,-0.0083193,,,
138,13:44:26,0.53403,-0.0083868,,,
138,13:44:27,0.53406,-0.0083639,,,
138,13:44:28,0.53421,-0.0083422,,,
138,13:44:29,0.53446,-0.0081118,,,
138,13:44:30,0.53455,-0.0082461,,,
138,13:44:31,0.53481,-0.0082111,,,
138,13:44:32,0.53509,-0.0079851,,,
138,13:44:33,0.53538,-0.0080914,,,
138,13:44:34,0.53551,-0.0080691,,,
138,13:44:35,0.53541,-0.0080093,,,
138,13:44:36,0.53533,-0.0080895,,,
138,13:44:37,0.53486,-0.008127,,,
138,13:44:38,0.53427,-0.0079335,,,
138,13:44:39,0.53366,-0.0081366,,,
138,13:44:40,0.53289,-0.0079501,,,
138,13:44:41,0.53177,-0.0079361,,,
138,13:44:42,0.53064,-0.0080468,,,
138,13:44:43,0.5299,-0.0079348,,,
138,13:44:44,0.52944,-0.0080067,,,
138,13:44:45,0.52891,-0.008036,,,
138,13:44:46,0.52831,-0.0079743,,,
138,13:44:47,0.52747,-0.0082193,,,
138,13:44:48,0.52643,-0.007994,,,
138,13:44:49,0.52529,-0.0079106,,,
138,13:44:50,0.52426,-0.0079386,,,
138,13:44:51,0.52358,-0.0078858,,,
138,13:44:52,0.52287,-0.0077107,,,
138,13:44:53,0.52199,-0.0079895,,,
138,13:44:54,0.52125,-0.0079227,,,
138,13:44:55,0.51992,-0.0081277,,,
138,13:44:56,0.51849,-0.0080774,,,
138,13:44:57,0.51748,-0.008078,,,
138,13:44:58,0.51684,-0.0079514,,,
138,13:44:59,0.51684,-0.0080029,,,
138,13:45:00,0.51693,-0.0078762,,,
138,13:45:01,0.51685,-0.0079233,,,
138,13:45:02,0.51676,-0.0079813,,,
138,13:45:03,0.5165,-0.0077916,,,
138,13:45:04,0.51592,-0.0078298,,,
138,13:45:05,0.515,-0.0078457,,,
138,13:45:06,0.51432,-0.0079609,,,
138,13:45:07,0.5135,-0.0080176,,,
138,13:45:08,0.51224,-0.0077642,,,
138,13:45:09,0.51138,-0.0077655,,,
138,13:45:10,0.51093,-0.0078769,,,
138,13:45:11,0.5106,-0.0076891,,,
138,13:45:12,0.51,-0.0077222,,,
138,13:45:13,0.50935,-0.0078565,,,
138,13:45:14,0.50888,-0.0078571,,,
138,13:45:15,0.50814,-0.0078928,,,
138,13:45:16,0.50782,-0.0062441,,,
138,13:45:17,0.50649,-0.0077445,,,
138,13:45:18,0.5057,-0.0077292,,,
138,13:45:19,0.50556,-0.007882,,,
138,13:45:20,0.50568,-0.0080545,,,
138,13:45:21,0.50582,-0.0079545,,,
138,13:45:22,0.50596,-0.0077578,,,
138,13:45:23,0.50559,-0.0077865,,,
138,13:45:24,0.50537,-0.0079074,,,
138,13:45:25,0.50541,-0.0075707,,,
138,13:45:26,0.50533,-0.0077483,,,
138,13:45:27,0.50585,-0.0079921,,,
138,13:45:28,0.5062,-0.0078062,,,
138,13:45:29,0.50635,-0.0077629,,,
138,13:45:30,0.50669,-0.0079704,,,
138,13:45:31,0.50701,-0.0076643,,,
138,13:45:32,0.50708,-0.0078431,,,
138,13:45:33,0.50707,-0.0078119,,,
138,13:45:34,0.50708,-0.007642,,,
138,13:45:35,0.507,-0.0079545,,,
138,13:45:36,0.50728,-0.0077833,,,
138,13:45:37,0.50744,-0.0078788,,,
138,13:45:38,0.50741,-0.0078247,,,
138,13:45:39,0.50668,-0.0077489,,,
138,13:45:40,0.50564,-0.007614,,,
138,13:45:41,0.50471,-0.007663,,,
138,13:45:42,0.50377,-0.0075662,,,
138,13:45:43,0.50286,-0.0076674,,,
138,13:45:44,0.50209,-0.0077343,,,
138,13:45:45,0.50138,-0.0077769,,,
138,13:45:46,0.50094,-0.0078476,,,
138,13:45:47,0.49944,-0.0076522,,,
138,13:45:48,0.49883,-0.0076305,,,
138,13:45:49,0.49946,-0.0077674,,,
138,13:45:50,0.49991,-0.0076681,,,
138,13:45:51,0.49994,-0.0078807,,,
138,13:45:52,0.5,-0.0078139,,,
138,13:45:53,0.4999,-0.0078654,,,
138,13:45:54,0.5001,-0.0080456,,,
138,13:45:55,0.49996,-0.0083619,,,
138,13:45:56,0.50017,-0.0083046,,,
138,13:45:57,0.50067,-0.0082722,,,
138,13:45:58,0.50158,-0.0080468,,,
138,13:45:59,0.5022,-0.0082244,,,
138,13:46:00,0.50301,-0.008064,,,
138,13:46:01,0.50377,-0.0082123,,,
138,13:46:02,0.50532,-0.0081188,,,
138,13:46:03,0.50689,-0.0080933,,,
138,13:46:04,0.50767,-0.008092,,,
138,13:46:05,0.508,-0.0080462,,,
138,13:46:06,0.5085,-0.0081595,,,
138,13:46:07,0.50858,-0.0080042,,,
138,13:46:08,0.50889,-0.0079736,,,
138,13:46:09,0.50929,-0.0080532,,,
138,13:46:10,0.51009,-0.0079132,,,
138,13:46:11,0.5106,-0.0081099,,,
138,13:46:13,0.51122,-0.008134,,,
138,13:46:13,0.5114,-0.0090991,,,
138,13:46:15,0.51214,-0.0080863,,,
138,13:46:16,0.51255,-0.0081792,,,
138,13:46:16,0.51275,-0.0079253,,,
138,13:46:18,0.51289,-0.0077776,,,
138,13:46:18,0.51275,-0.0077839,,,
138,13:46:20,0.51232,-0.0078801,,,
138,13:46:20,0.5128,-0.0080322,,,
138,13:46:22,0.51416,-0.0078374,,,
138,13:46:22,0.51491,-0.0079195,,,
138,13:46:24,0.51549,-0.007852,,,
138,13:46:25,0.51593,-0.0080303,,,
