Light,Time,O2 signal,H2O2 signal,,H2O2,
138,17:25:43,0.48021,-0.012861,,,
138,17:25:44,0.48256,-0.013017,,,
138,17:25:45,0.48468,-0.012412,,,
138,17:25:46,0.48628,-0.012125,,,
138,17:25:47,0.48789,-0.012356,,,
138,17:25:48,0.48907,-0.012435,,,
138,17:25:49,0.49001,-0.012501,,,
138,17:25:50,0.49046,-0.01184,,,
138,17:25:51,0.49028,-0.012083,,,
138,17:25:52,0.4897,-0.012282,,,
138,17:25:53,0.48845,-0.01176,,,
138,17:25:54,0.48652,-0.011917,,,
138,17:25:55,0.4848,-0.012059,,,
138,17:25:56,0.48264,-0.011706,,,
138,17:25:57,0.48053,-0.011927,,,
138,17:25:58,0.47849,-0.011338,,,
138,17:25:59,0.47707,-0.011757,,,
138,17:26:00,0.47588,-0.011587,,,
138,17:26:01,0.47524,-0.011042,,,
138,17:26:02,0.47446,-0.01092,,,
138,17:26:03,0.47436,-0.011645,,,
138,17:26:04,0.47429,-0.010999,,,
138,17:26:05,0.47431,-0.011603,,,
138,17:26:06,0.4746,-0.011549,,,
138,17:26:07,0.47492,-0.0115,,,
138,17:26:08,0.47523,-0.011081,,,
138,17:26:09,0.47534,-0.010654,,,
138,17:26:10,0.47526,-0.011652,,,
138,17:26:11,0.47524,-0.011472,,,
138,17:26:12,0.47481,-0.011692,,,
138,17:26:13,0.47452,-0.012591,,,
138,17:26:14,0.47393,-0.012169,,,
138,17:26:15,0.47341,-0.012876,,,
138,17:26:16,0.47332,-0.011883,,,
138,17:26:17,0.47278,-0.012211,,,
138,17:26:18,0.47224,-0.013164,,,
138,17:26:19,0.47179,-0.013057,,,
138,17:26:20,0.47129,-0.012545,,,
138,17:26:21,0.47057,-0.013496,,,
138,17:26:22,0.46962,-0.013165,,,
138,17:26:23,0.46908,-0.01344,,,
138,17:26:24,0.46849,-0.013821,,,
138,17:26:25,0.46791,-0.014764,,,
138,17:26:26,0.4678,-0.01495,,,
138,17:26:27,0.46739,-0.015714,,,
138,17:26:28,0.46649,-0.016567,,,
138,17:26:29,0.46622,-0.016613,,,
138,17:26:30,0.46616,-0.016637,,,
138,17:26:31,0.4663,-0.01686,,,
138,17:26:32,0.46671,-0.017793,,,
138,17:26:33,0.46746,-0.017921,,,
138,17:26:34,0.46851,-0.018439,,,
138,17:26:35,0.46917,-0.018309,,,
138,17:26:36,0.46981,-0.018468,,,
138,17:26:37,0.47004,-0.01843,,,
138,17:26:38,0.47052,-0.017841,,,
138,17:26:39,0.47066,-0.017874,,,
138,17:26:40,0.47097,-0.017158,,,
138,17:26:41,0.47102,-0.016772,,,
138,17:26:42,0.47104,-0.017271,,,
138,17:26:43,0.47088,-0.017401,,,
138,17:26:44,0.47018,-0.017459,,,
138,17:26:45,0.46964,-0.018275,,,
138,17:26:46,0.46877,-0.019049,,,
138,17:26:47,0.46753,-0.019454,,,
138,17:26:48,0.46624,-0.019765,,,
138,17:26:49,0.46488,-0.017178,,,
138,17:26:50,0.4634,-0.016402,,,
138,17:26:51,0.46161,-0.017046,,,
138,17:26:52,0.45995,-0.016982,,,
138,17:26:53,0.45807,-0.01653,,,
138,17:26:54,0.45639,-0.040143,,,
138,17:26:55,0.45484,-0.029118,,,
138,17:26:56,0.45332,-0.032657,,,
138,17:26:57,0.45175,-0.035531,,,
138,17:26:58,0.45038,-0.034955,,,
138,17:26:59,0.44874,-0.033314,,,
138,17:27:00,0.44741,-0.030604,,,
138,17:27:01,0.44647,-0.027504,,,
138,17:27:02,0.44518,-0.025046,,,
138,17:27:03,0.44403,-0.023003,,,
138,17:27:04,0.44282,-0.021163,,,
138,17:27:05,0.4416,-0.019348,,,
138,17:27:06,0.44003,-0.025337,,,
138,17:27:07,0.43839,-0.039123,,,
138,17:27:08,0.43695,-0.045624,,,
138,17:27:09,0.43614,-0.049001,,,
138,17:27:10,0.4349,-0.050293,,,
138,17:27:11,0.43405,-0.049673,,,
138,17:27:12,0.43345,-0.049374,,,
138,17:27:13,0.43223,-0.048204,,,
138,17:27:14,0.43076,-0.046101,,,
138,17:27:15,0.42981,-0.042765,,,
138,17:27:16,0.42876,-0.03936,,,
138,17:27:17,0.42814,-0.036893,,,
138,17:27:18,0.42745,-0.035815,,,
138,17:27:19,0.42686,-0.03568,,,
138,17:27:20,0.42634,-0.036948,,,
138,17:27:21,0.42603,-0.03529,,,
138,17:27:22,0.42608,-0.034216,,,
138,17:27:23,0.42666,-0.029678,,,
138,17:27:24,0.42818,-0.027215,,,
138,17:27:25,0.42991,-0.025916,,,
138,17:27:26,0.43177,-0.024525,,,
138,17:27:27,0.43421,-0.023067,,,
138,17:27:28,0.4367,-0.021107,,,
138,17:27:29,0.43899,-0.017506,,,
138,17:27:30,0.44146,-0.017601,,,
138,17:27:31,0.44307,-0.017961,,,
138,17:27:32,0.44427,-0.018024,,,
138,17:27:33,0.44499,-0.017926,,,
138,17:27:34,0.44524,-0.018715,,,
138,17:27:35,0.44492,-0.020072,,,
138,17:27:36,0.44382,-0.020576,,,
138,17:27:37,0.44198,-0.021029,,,
138,17:27:38,0.43902,-0.021183,,,
138,17:27:39,0.4353,-0.022477,,,
138,17:27:40,0.43148,-0.023428,,,
138,17:27:41,0.42829,-0.02529,,,
138,17:27:42,0.42615,-0.02519,,,
138,17:27:43,0.42495,-0.025949,,,
138,17:27:44,0.42438,-0.025573,,,
138,17:27:45,0.4231,-0.02494,,,
138,17:27:46,0.42174,-0.025178,,,
138,17:27:47,0.42053,-0.024561,,,
138,17:27:48,0.41952,-0.023262,,,
138,17:27:49,0.41856,-0.023074,,,
138,17:27:50,0.41773,-0.022038,,,
138,17:27:51,0.41676,-0.021523,,,
138,17:27:52,0.41589,-0.021229,,,
138,17:27:53,0.41494,-0.020975,,,
138,17:27:54,0.41452,-0.020711,,,
138,17:27:55,0.41415,-0.020046,,,
138,17:27:56,0.4138,-0.019722,,,
138,17:27:57,0.4135,-0.019273,,,
138,17:27:58,0.41365,-0.018713,,,
138,17:27:59,0.41363,-0.018271,,,
138,17:28:00,0.41367,-0.018004,,,
138,17:28:01,0.41362,-0.017949,,,
138,17:28:02,0.41246,-0.017984,,,
138,17:28:03,0.41147,-0.017753,,,
138,17:28:04,0.41007,-0.017943,,,
138,17:28:05,0.40878,-0.017826,,,
138,17:28:06,0.40738,-0.018131,,,
138,17:28:07,0.40612,-0.018183,,,
138,17:28:08,0.40478,-0.017951,,,
138,17:28:09,0.40382,-0.017699,,,
138,17:28:10,0.40324,-0.018165,,,
138,17:28:11,0.40329,-0.017778,,,
138,17:28:12,0.40341,-0.01788,,,
138,17:28:13,0.4041,-0.017742,,,
138,17:28:14,0.40548,-0.018451,,,
138,17:28:15,0.40683,-0.017982,,,
138,17:28:16,0.40826,-0.017844,,,
138,17:28:17,0.40989,-0.01742,,,
138,17:28:18,0.41172,-0.017575,,,
138,17:28:19,0.41322,-0.018147,,,
138,17:28:20,0.41497,-0.018244,,,
138,17:28:21,0.41675,-0.01792,,,
138,17:28:22,0.4186,-0.017177,,,
138,17:28:23,0.4204,-0.017009,,,
138,17:28:24,0.42159,-0.016949,,,
138,17:28:25,0.42274,-0.016933,,,
138,17:28:26,0.42348,-0.016503,,,
138,17:28:27,0.42383,-0.016679,,,
138,17:28:28,0.42367,-0.016156,,,
138,17:28:29,0.42307,-0.015548,,,
138,17:28:30,0.42187,-0.014819,,,
138,17:28:31,0.42037,-0.014614,,,
138,17:28:32,0.41885,-0.014337,,,
138,17:28:33,0.41703,-0.01395,,,
138,17:28:34,0.41491,-0.013587,,,
138,17:28:35,0.41266,-0.013515,,,
138,17:28:36,0.41044,-0.013715,,,
138,17:28:37,0.40858,-0.013823,,,
138,17:28:38,0.40744,-0.014835,,,
138,17:28:39,0.4062,-0.015404,,,
138,17:28:40,0.4044,-0.01612,,,
138,17:28:41,0.40282,-0.016593,,,
138,17:28:42,0.40195,-0.016218,,,
138,17:28:43,0.4013,-0.016245,,,
138,17:28:44,0.40076,-0.017284,,,
138,17:28:45,0.40024,-0.019172,,,
138,17:28:46,0.40022,-0.020239,,,
138,17:28:47,0.40084,-0.020282,,,
138,17:28:48,0.40178,-0.020323,,,
138,17:28:49,0.40347,-0.020114,,,
138,17:28:50,0.40532,-0.020547,,,
138,17:28:51,0.40783,-0.020476,,,
138,17:28:52,0.41012,-0.020317,,,
138,17:28:53,0.41276,-0.020097,,,
138,17:28:54,0.4155,-0.019261,,,
138,17:28:55,0.41845,-0.017128,,,
138,17:28:56,0.4213,-0.016134,,,
138,17:28:57,0.42478,-0.015595,,,
138,17:28:59,0.43211,-0.013763,,,
138,17:29:00,0.43591,-0.013038,,,
138,17:29:01,0.4394,-0.012658,,,
138,17:29:02,0.44302,-0.012128,,,
138,17:29:03,0.44643,-0.011827,,,
138,17:29:04,0.44999,-0.012145,,,
138,17:29:05,0.45288,-0.012348,,,
138,17:29:06,0.45531,-0.012833,,,
138,17:29:07,0.45721,-0.013264,,,
138,17:29:08,0.45828,-0.013325,,,
138,17:29:09,0.45883,-0.013503,,,
138,17:29:10,0.4586,-0.014407,,,
138,17:29:11,0.45823,-0.023463,,,
138,17:29:12,0.45742,-0.030106,,,
138,17:29:13,0.45641,-0.032925,,,
138,17:29:14,0.45573,-0.033373,,,
138,17:29:15,0.45504,-0.033816,,,
138,17:29:16,0.4544,-0.033594,,,
138,17:29:17,0.4541,-0.03356,,,
138,17:29:18,0.45467,-0.032897,,,
138,17:29:19,0.4558,-0.032152,,,
138,17:29:20,0.45734,-0.03092,,,
138,17:29:21,0.45912,-0.02944,,,
138,17:29:22,0.46157,-0.028479,,,
138,17:29:23,0.46502,-0.02831,,,
138,17:29:24,0.4692,-0.027844,,,
138,17:29:25,0.47363,-0.028345,,,
138,17:29:26,0.47869,-0.028666,,,
138,17:29:27,0.48343,-0.029487,,,
138,17:29:28,0.48885,-0.029948,,,
138,17:29:29,0.49478,-0.029434,,,
138,17:29:30,0.50158,-0.032764,,,
138,17:29:31,0.5084,-0.032647,,,
138,17:29:32,0.51495,-0.031061,,,
138,17:29:33,0.52015,-0.028986,,,
138,17:29:34,0.52523,-0.030163,,,
138,17:29:35,0.53052,-0.029602,,,
138,17:29:36,0.53607,-0.027148,,,
138,17:29:37,0.54075,-0.025099,,,
138,17:29:38,0.54445,-0.023538,,,
138,17:29:39,0.54718,-0.021955,,,
138,17:29:40,0.54954,-0.020228,,,
138,17:29:41,0.55154,-0.019277,,,
138,17:29:42,0.55298,-0.01913,,,
138,17:29:43,0.55386,-0.018326,,,
138,17:29:44,0.55422,-0.017972,,,
138,17:29:45,0.5545,-0.017741,,,
138,17:29:46,0.5549,-0.017606,,,
138,17:29:47,0.55407,-0.017103,,,
138,17:29:48,0.55294,-0.016841,,,
138,17:29:49,0.55136,-0.016195,,,
138,17:29:50,0.5491,-0.016011,,,
138,17:29:51,0.54742,-0.016541,,,
138,17:29:52,0.54595,-0.016262,,,
138,17:29:53,0.54381,-0.01584,,,
138,17:29:54,0.54091,-0.015316,,,
138,17:29:55,0.5368,-0.015204,,,
138,17:29:56,0.53161,-0.016612,,,
138,17:29:57,0.52742,-0.018383,,,
138,17:29:58,0.52428,-0.018846,,,
138,17:29:59,0.52123,-0.018559,,,
138,17:30:00,0.51683,-0.018709,,,
138,17:30:01,0.51118,-0.018345,,,
138,17:30:02,0.50585,-0.018027,,,
138,17:30:03,0.50302,-0.01801,,,
138,17:30:04,0.50135,-0.017864,,,
138,17:30:05,0.49799,-0.018058,,,
138,17:30:06,0.49376,-0.018734,,,
138,17:30:08,0.48819,-0.018943,,,
138,17:30:09,0.48345,-0.019332,,,
138,17:30:10,0.47918,-0.020028,,,
138,17:30:10,0.47595,-0.020456,,,
138,17:30:11,0.47346,-0.020556,,,
138,17:30:12,0.47051,-0.020378,,,
138,17:30:14,0.46636,-0.020897,,,
138,17:30:14,0.46103,-0.021318,,,
138,17:30:16,0.45484,-0.021524,,,
138,17:30:17,0.44973,-0.021351,,,
138,17:30:18,0.4468,-0.021448,,,
138,17:30:19,0.44487,-0.021684,,,
138,17:30:20,0.44218,-0.022274,,,
138,17:30:21,0.43869,-0.022094,,,
138,17:30:22,0.435,-0.021899,,,
138,17:30:23,0.43217,-0.021631,,,
138,17:30:24,0.4307,-0.0213,,,
138,17:30:25,0.43016,-0.021059,,,
138,17:30:26,0.42906,-0.021035,,,
138,17:30:27,0.42769,-0.020916,,,
138,17:30:28,0.4264,-0.020878,,,
138,17:30:29,0.42592,-0.020696,,,
138,17:30:30,0.42664,-0.020425,,,
138,17:30:31,0.42717,-0.020105,,,
138,17:30:32,0.42785,-0.0202,,,
138,17:30:33,0.42781,-0.019759,,,
138,17:30:34,0.42789,-0.019583,,,
138,17:30:35,0.42902,-0.019447,,,
138,17:30:36,0.4306,-0.019177,,,
138,17:30:37,0.43231,-0.019272,,,
138,17:30:38,0.43371,-0.019076,,,
138,17:30:39,0.43509,-0.018627,,,
138,17:30:40,0.43666,-0.017952,,,
138,17:30:41,0.4385,-0.017644,,,
138,17:30:42,0.44025,-0.017639,,,
138,17:30:43,0.44168,-0.018842,,,
138,17:30:44,0.44301,-0.019299,,,
138,17:30:45,0.44423,-0.019339,,,
138,17:30:46,0.44525,-0.018971,,,
138,17:30:47,0.44646,-0.018722,,,
138,17:30:48,0.44769,-0.018397,,,
138,17:30:49,0.44879,-0.018199,,,
138,17:30:50,0.45043,-0.017946,,,
138,17:30:51,0.45253,-0.017934,,,
138,17:30:52,0.45481,-0.017881,,,
138,17:30:53,0.457,-0.017548,,,
138,17:30:54,0.45945,-0.017842,,,
138,17:30:55,0.46197,-0.017828,,,
138,17:30:56,0.4651,-0.017597,,,
138,17:30:57,0.46788,-0.017438,,,
138,17:30:58,0.47105,-0.018154,,,
138,17:30:59,0.47443,-0.018941,,,
138,17:31:00,0.47776,-0.020035,,,
138,17:31:01,0.48131,-0.021099,,,
138,17:31:02,0.48532,-0.021696,,,
138,17:31:03,0.48913,-0.021137,,,
138,17:31:04,0.49327,-0.020213,,,
138,17:31:05,0.49677,-0.019464,,,
138,17:31:06,0.49981,-0.018868,,,
138,17:31:07,0.50217,-0.018522,,,
138,17:31:08,0.50414,-0.01825,,,
138,17:31:09,0.50587,-0.017648,,,
138,17:31:10,0.50694,-0.01694,,,
138,17:31:11,0.50747,-0.016331,,,
138,17:31:12,0.50693,-0.015968,,,
138,17:31:13,0.50577,-0.015812,,,
138,17:31:14,0.50396,-0.015377,,,
138,17:31:15,0.50243,-0.015297,,,
138,17:31:16,0.50183,-0.014896,,,
138,17:31:17,0.50095,-0.014718,,,
138,17:31:18,0.4993,-0.014943,,,
138,17:31:19,0.49681,-0.015112,,,
138,17:31:20,0.4938,-0.015001,,,
138,17:31:21,0.49124,-0.01503,,,
138,17:31:22,0.48958,-0.015989,,,
138,17:31:23,0.48797,-0.017321,,,
138,17:31:24,0.48588,-0.017959,,,
138,17:31:25,0.48329,-0.017903,,,
138,17:31:26,0.48018,-0.017776,,,
138,17:31:27,0.47727,-0.017419,,,
138,17:31:28,0.47358,-0.017303,,,
138,17:31:29,0.46989,-0.01727,,,
138,17:31:30,0.46616,-0.017181,,,
138,17:31:31,0.46362,-0.017306,,,
138,17:31:32,0.46287,-0.017421,,,
138,17:31:33,0.46303,-0.01763,,,
138,17:31:34,0.46386,-0.017703,,,
138,17:31:35,0.4646,-0.017907,,,
138,17:31:36,0.46512,-0.018608,,,
138,17:31:37,0.46589,-0.019652,,,
138,17:31:38,0.46732,-0.020412,,,
138,17:31:39,0.46967,-0.020458,,,
138,17:31:40,0.47282,-0.020457,,,
138,17:31:41,0.47646,-0.020305,,,
138,17:31:42,0.47944,-0.021011,,,
138,17:31:43,0.48128,-0.021122,,,
138,17:31:44,0.48364,-0.021215,,,
138,17:31:45,0.48648,-0.022081,,,
138,17:31:46,0.4894,-0.023063,,,
138,17:31:47,0.4922,-0.022959,,,
138,17:31:48,0.49453,-0.022831,,,
138,17:31:49,0.49612,-0.022346,,,
138,17:31:50,0.49779,-0.021484,,,
138,17:31:51,0.49914,-0.021015,,,
138,17:31:52,0.50081,-0.020654,,,
138,17:31:53,0.50268,-0.020065,,,
138,17:31:54,0.50449,-0.019957,,,
138,17:31:55,0.50605,-0.020263,,,
138,17:31:56,0.50654,-0.01974,,,
138,17:31:57,0.50536,-0.020392,,,
138,17:31:58,0.50332,-0.022052,,,
138,17:31:59,0.50129,-0.023719,,,
138,17:32:00,0.4997,-0.024668,,,
138,17:32:01,0.49883,-0.02514,,,
138,17:32:02,0.49816,-0.026285,,,
138,17:32:03,0.497,-0.027813,,,
138,17:32:04,0.49442,-0.028049,,,
138,17:32:05,0.4914,-0.029026,,,
138,17:32:06,0.48848,-0.028509,,,
138,17:32:07,0.4865,-0.028166,,,
138,17:32:08,0.48607,-0.038416,,,
138,17:32:09,0.48638,-0.045702,,,
138,17:32:10,0.48598,-0.04933,,,
138,17:32:11,0.48463,-0.052079,,,
138,17:32:12,0.48281,-0.05693,,,
138,17:32:13,0.48176,-0.061164,,,
138,17:32:14,0.48156,-0.064758,,,
138,17:32:15,0.48244,-0.06888,,,
138,17:32:16,0.48274,-0.072184,,,
138,17:32:17,0.48214,-0.073015,,,
138,17:32:18,0.4808,-0.069254,,,
138,17:32:19,0.48026,-0.07059,,,
138,17:32:20,0.48051,-0.071671,,,
138,17:32:21,0.48145,-0.07247,,,
138,17:32:22,0.48243,-0.073828,,,
138,17:32:23,0.48234,-0.074679,,,
138,17:32:24,0.48091,-0.074363,,,
138,17:32:25,0.4791,-0.072353,,,
138,17:32:26,0.47682,-0.070743,,,
138,17:32:27,0.47513,-0.070366,,,
138,17:32:28,0.47446,-0.069575,,,
138,17:32:29,0.47406,-0.069377,,,
138,17:32:30,0.47204,-0.068082,,,
138,17:32:31,0.46953,-0.066122,,,
138,17:32:32,0.46814,-0.062921,,,
138,17:32:33,0.46738,-0.060663,,,
138,17:32:34,0.46586,-0.058813,,,
138,17:32:35,0.46316,-0.058011,,,
138,17:32:36,0.45969,-0.055617,,,
138,17:32:37,0.45724,-0.054584,,,
138,17:32:38,0.45598,-0.05459,,,
138,17:32:39,0.455,-0.054685,,,
138,17:32:40,0.45344,-0.055867,,,
138,17:32:41,0.4514,-0.057758,,,
138,17:32:42,0.44859,-0.059409,,,
138,17:32:43,0.44635,-0.060255,,,
138,17:32:44,0.44419,-0.060756,,,
138,17:32:45,0.44256,-0.061175,,,
138,17:32:46,0.44174,-0.062805,,,
138,17:32:47,0.44116,-0.063464,,,
138,17:32:48,0.43982,-0.064122,,,
138,17:32:49,0.43729,-0.064763,,,
138,17:32:50,0.43487,-0.064783,,,
138,17:32:51,0.43353,-0.06459,,,
138,17:32:52,0.43333,-0.064948,,,
138,17:32:53,0.43297,-0.065558,,,
138,17:32:54,0.43204,-0.065982,,,
138,17:32:55,0.43065,-0.066154,,,
138,17:32:56,0.42887,-0.066615,,,
138,17:32:57,0.4278,-0.067046,,,
138,17:32:58,0.42718,-0.067354,,,
138,17:32:59,0.42704,-0.067278,,,
138,17:33:00,0.4274,-0.067084,,,
138,17:33:01,0.4281,-0.066439,,,
138,17:33:02,0.42911,-0.06631,,,
138,17:33:03,0.42975,-0.065546,,,
138,17:33:04,0.43023,-0.065096,,,
138,17:33:05,0.43009,-0.065038,,,
138,17:33:06,0.42947,-0.064977,,,
138,17:33:07,0.42898,-0.066124,,,
138,17:33:08,0.42847,-0.066566,,,
138,17:33:09,0.42854,-0.067091,,,
138,17:33:10,0.42872,-0.067558,,,
138,17:33:11,0.42825,-0.068706,,,
138,17:33:12,0.42631,-0.068672,,,
138,17:33:13,0.42365,-0.068881,,,
138,17:33:14,0.42127,-0.070583,,,
138,17:33:15,0.4191,-0.071393,,,
138,17:33:16,0.41688,-0.070337,,,
138,17:33:17,0.41473,-0.065117,,,
138,17:33:18,0.41182,-0.059749,,,
138,17:33:19,0.40861,-0.069815,,,
138,17:33:20,0.40649,-0.056976,,,
138,17:33:21,0.40503,-0.057936,,,
138,17:33:22,0.40359,-0.062477,,,
138,17:33:23,0.40333,-0.069501,,,
138,17:33:24,0.40448,-0.073253,,,
138,17:33:25,0.40659,-0.079622,,,
138,17:33:26,0.40871,-0.088446,,,
138,17:33:27,0.40899,-0.095948,,,
138,17:33:28,0.40804,-0.099529,,,
138,17:33:29,0.40642,-0.099785,,,
138,17:33:30,0.40493,-0.096445,,,
138,17:33:31,0.40345,-0.092758,,,
138,17:33:32,0.40135,-0.088449,,,
138,17:33:33,0.39968,-0.084186,,,
138,17:33:34,0.39984,-0.077765,,,
138,17:33:35,0.40254,-0.072855,,,
138,17:33:36,0.40802,-0.067816,,,
138,17:33:37,0.41476,-0.064498,,,
138,17:33:38,0.42254,-0.061664,,,
138,17:33:39,0.42956,-0.058408,,,
138,17:33:40,0.43496,-0.056193,,,
138,17:33:41,0.43849,-0.05318,,,
138,17:33:42,0.44031,-0.050486,,,
138,17:33:43,0.44108,-0.049885,,,
138,17:33:44,0.44127,-0.047941,,,
138,17:33:45,0.44125,-0.047048,,,
138,17:33:46,0.44057,-0.0459,,,
138,17:33:47,0.43908,-0.044473,,,
138,17:33:48,0.4365,-0.044179,,,
138,17:33:49,0.43363,-0.045601,,,
138,17:33:50,0.43123,-0.050252,,,
138,17:33:51,0.42979,-0.053637,,,
138,17:33:52,0.42755,-0.055215,,,
138,17:33:53,0.42465,-0.057962,,,
138,17:33:54,0.42176,-0.059791,,,
138,17:33:55,0.41968,-0.060447,,,
138,17:33:56,0.41869,-0.06122,,,
138,17:33:57,0.41781,-0.058579,,,
138,17:33:58,0.41675,-0.056433,,,
138,17:33:59,0.41509,-0.055042,,,
138,17:34:00,0.41259,-0.053623,,,
138,17:34:01,0.41028,-0.052429,,,
138,17:34:02,0.40867,-0.050649,,,
138,17:34:03,0.40804,-0.049696,,,
138,17:34:04,0.40796,-0.049213,,,
138,17:34:05,0.40822,-0.048335,,,
138,17:34:06,0.4083,-0.047887,,,
138,17:34:07,0.40742,-0.047775,,,
138,17:34:08,0.40581,-0.047089,,,
138,17:34:09,0.40395,-0.04722,,,
138,17:34:10,0.40295,-0.04774,,,
138,17:34:11,0.4026,-0.049596,,,
138,17:34:12,0.40311,-0.052623,,,
138,17:34:13,0.40405,-0.052626,,,
138,17:34:14,0.40483,-0.052252,,,
138,17:34:15,0.40498,-0.051747,,,
138,17:34:16,0.40483,-0.049912,,,
138,17:34:17,0.4056,-0.048834,,,
138,17:34:18,0.40743,-0.047736,,,
138,17:34:19,0.40943,-0.046312,,,
138,17:34:20,0.41083,-0.044802,,,
138,17:34:21,0.41177,-0.042709,,,
138,17:34:22,0.41208,-0.041128,,,
138,17:34:23,0.41218,-0.040332,,,
138,17:34:24,0.41205,-0.038983,,,
138,17:34:25,0.41189,-0.03795,,,
138,17:34:26,0.41188,-0.037263,,,
138,17:34:27,0.41202,-0.037547,,,
138,17:34:28,0.41232,-0.038502,,,
138,17:34:29,0.41276,-0.038544,,,
138,17:34:30,0.41317,-0.032266,,,
138,17:34:31,0.4132,-0.028944,,,
138,17:34:32,0.41287,-0.027688,,,
138,17:34:33,0.4123,-0.027068,,,
138,17:34:34,0.41152,-0.026505,,,
138,17:34:35,0.41042,-0.026244,,,
138,17:34:36,0.40893,-0.026193,,,
138,17:34:37,0.4077,-0.025773,,,
138,17:34:38,0.40654,-0.025563,,,
138,17:34:39,0.4062,-0.025472,,,
138,17:34:40,0.40578,-0.024717,,,
138,17:34:41,0.40565,-0.024311,,,
138,17:34:42,0.40593,-0.024017,,,
138,17:34:43,0.40632,-0.023687,,,
138,17:34:44,0.40691,-0.022892,,,
138,17:34:45,0.40793,-0.023354,,,
138,17:34:46,0.40935,-0.023414,,,
138,17:34:47,0.41094,-0.023967,,,
138,17:34:48,0.41289,-0.023918,,,
138,17:34:49,0.41515,-0.024512,,,
138,17:34:50,0.41766,-0.022927,,,
138,17:34:51,0.42036,-0.022628,,,
138,17:34:52,0.42316,-0.021458,,,
138,17:34:53,0.42628,-0.022499,,,
138,17:34:54,0.42967,-0.022356,,,
138,17:34:55,0.43338,-0.022028,,,
138,17:34:56,0.43709,-0.021541,,,
138,17:34:57,0.44058,-0.021147,,,
138,17:34:58,0.4439,-0.020563,,,
138,17:34:59,0.44693,-0.020241,,,
138,17:35:00,0.44973,-0.01976,,,
138,17:35:01,0.45219,-0.019615,,,
138,17:35:02,0.45431,-0.019155,,,
138,17:35:03,0.45576,-0.018844,,,
138,17:35:04,0.45631,-0.018944,,,
138,17:35:05,0.45646,-0.01849,,,
138,17:35:06,0.45595,-0.018289,,,
138,17:35:07,0.45477,-0.018056,,,
138,17:35:08,0.45354,-0.018031,,,
138,17:35:09,0.45189,-0.017875,,,
138,17:35:10,0.45023,-0.017392,,,
138,17:35:11,0.44872,-0.017184,,,
138,17:35:12,0.44735,-0.017029,,,
138,17:35:13,0.44621,-0.017025,,,
138,17:35:14,0.44491,-0.016802,,,
138,17:35:15,0.44416,-0.01663,,,
138,17:35:16,0.44321,-0.016652,,,
138,17:35:17,0.44243,-0.016643,,,
138,17:35:18,0.44168,-0.016538,,,
138,17:35:19,0.44082,-0.016575,,,
138,17:35:20,0.43987,-0.016592,,,
138,17:35:21,0.43878,-0.016446,,,
138,17:35:22,0.43767,-0.016318,,,
138,17:35:23,0.43627,-0.016203,,,
138,17:35:24,0.43514,-0.016479,,,
138,17:35:25,0.43382,-0.016467,,,
138,17:35:26,0.43255,-0.016605,,,
138,17:35:27,0.43118,-0.016333,,,
138,17:35:28,0.42968,-0.016278,,,
138,17:35:29,0.42852,-0.016075,,,
138,17:35:30,0.42732,-0.016007,,,
138,17:35:31,0.42655,-0.016235,,,
138,17:35:32,0.42592,-0.016113,,,
138,17:35:33,0.42564,-0.01662,,,
138,17:35:34,0.42542,-0.016834,,,
138,17:35:35,0.42546,-0.016852,,,
138,17:35:36,0.42571,-0.016868,,,
138,17:35:37,0.42581,-0.017147,,,
138,17:35:38,0.42565,-0.016868,,,
138,17:35:39,0.42549,-0.016973,,,
138,17:35:40,0.42497,-0.017399,,,
138,17:35:41,0.42435,-0.017477,,,
138,17:35:42,0.42379,-0.017816,,,
138,17:35:43,0.42291,-0.017924,,,
138,17:35:44,0.42247,-0.017795,,,
138,17:35:45,0.42226,-0.01819,,,
138,17:35:46,0.42215,-0.018994,,,
138,17:35:47,0.42251,-0.019409,,,
138,17:35:48,0.42326,-0.019917,,,
138,17:35:49,0.42457,-0.020471,,,
138,17:35:50,0.42594,-0.021013,,,
138,17:35:51,0.42794,-0.021633,,,
138,17:35:52,0.43042,-0.022006,,,
138,17:35:53,0.43283,-0.022234,,,
138,17:35:54,0.43577,-0.022684,,,
138,17:35:55,0.43858,-0.023215,,,
138,17:35:56,0.44154,-0.023826,,,
138,17:35:57,0.44422,-0.024778,,,
138,17:35:58,0.44705,-0.02546,,,
138,17:35:59,0.4498,-0.025526,,,
138,17:36:00,0.45243,-0.025995,,,
138,17:36:01,0.45466,-0.026199,,,
138,17:36:02,0.45635,-0.026635,,,
138,17:36:03,0.45791,-0.026315,,,
138,17:36:04,0.45924,-0.026063,,,
138,17:36:05,0.4603,-0.026385,,,
138,17:36:06,0.46127,-0.027708,,,
138,17:36:07,0.46171,-0.030977,,,
138,17:36:08,0.46223,-0.032881,,,
138,17:36:09,0.4628,-0.033797,,,
138,17:36:10,0.46325,-0.034426,,,
138,17:36:11,0.46332,-0.035348,,,
138,17:36:12,0.46351,-0.03642,,,
138,17:36:13,0.46396,-0.037173,,,
138,17:36:14,0.4644,-0.037148,,,
138,17:36:15,0.46511,-0.035742,,,
138,17:36:16,0.46597,-0.033579,,,
138,17:36:17,0.46733,-0.031504,,,
138,17:36:18,0.46896,-0.028938,,,
138,17:36:19,0.4711,-0.026151,,,
