time,hour,minute,second,day_sec,light,interval,treatment,fragment
20:33:10,20,33,10,73990,0,1,33,F3
20:33:11,20,33,11,73991,0,1,33,F3
20:33:12,20,33,12,73992,0,1,33,F3
20:33:13,20,33,13,73993,0,1,33,F3
20:33:14,20,33,14,73994,0,1,33,F3
20:33:15,20,33,15,73995,0,1,33,F3
20:33:16,20,33,16,73996,0,1,33,F3
20:33:17,20,33,17,73997,0,1,33,F3
20:33:18,20,33,18,73998,0,1,33,F3
20:33:19,20,33,19,73999,0,1,33,F3
20:33:20,20,33,20,74000,0,1,33,F3
20:33:21,20,33,21,74001,0,1,33,F3
20:33:22,20,33,22,74002,0,1,33,F3
20:33:23,20,33,23,74003,0,1,33,F3
20:33:24,20,33,24,74004,0,1,33,F3
20:33:25,20,33,25,74005,0,1,33,F3
20:33:26,20,33,26,74006,0,1,33,F3
20:33:27,20,33,27,74007,0,1,33,F3
20:33:28,20,33,28,74008,0,1,33,F3
20:33:29,20,33,29,74009,0,1,33,F3
20:33:30,20,33,30,74010,0,1,33,F3
20:33:31,20,33,31,74011,0,1,33,F3
20:33:32,20,33,32,74012,0,1,33,F3
20:33:33,20,33,33,74013,0,1,33,F3
20:33:34,20,33,34,74014,0,1,33,F3
20:33:35,20,33,35,74015,0,1,33,F3
20:33:36,20,33,36,74016,0,1,33,F3
20:33:37,20,33,37,74017,0,1,33,F3
20:33:38,20,33,38,74018,0,1,33,F3
20:33:39,20,33,39,74019,0,1,33,F3
20:33:40,20,33,40,74020,0,1,33,F3
20:33:41,20,33,41,74021,0,1,33,F3
20:33:42,20,33,42,74022,0,1,33,F3
20:33:43,20,33,43,74023,0,1,33,F3
20:33:44,20,33,44,74024,0,1,33,F3
20:33:45,20,33,45,74025,0,1,33,F3
20:33:46,20,33,46,74026,0,1,33,F3
20:33:47,20,33,47,74027,0,1,33,F3
20:33:48,20,33,48,74028,0,1,33,F3
20:33:49,20,33,49,74029,0,1,33,F3
20:33:50,20,33,50,74030,0,1,33,F3
20:33:51,20,33,51,74031,0,1,33,F3
20:33:52,20,33,52,74032,0,1,33,F3
20:33:53,20,33,53,74033,0,1,33,F3
20:33:54,20,33,54,74034,0,1,33,F3
20:33:55,20,33,55,74035,0,1,33,F3
20:33:56,20,33,56,74036,0,1,33,F3
20:33:57,20,33,57,74037,0,1,33,F3
20:33:58,20,33,58,74038,0,1,33,F3
20:33:59,20,33,59,74039,0,1,33,F3
20:34:00,20,34,0,74040,0,1,33,F3
20:34:01,20,34,1,74041,0,1,33,F3
20:34:02,20,34,2,74042,0,1,33,F3
20:34:03,20,34,3,74043,0,1,33,F3
20:34:04,20,34,4,74044,0,1,33,F3
20:34:05,20,34,5,74045,0,1,33,F3
20:34:06,20,34,6,74046,0,1,33,F3
20:34:07,20,34,7,74047,0,1,33,F3
20:34:08,20,34,8,74048,0,1,33,F3
20:34:09,20,34,9,74049,0,1,33,F3
20:34:10,20,34,10,74050,0,1,33,F3
20:34:11,20,34,11,74051,0,1,33,F3
20:34:12,20,34,12,74052,0,1,33,F3
20:34:13,20,34,13,74053,0,1,33,F3
20:34:14,20,34,14,74054,0,1,33,F3
20:34:15,20,34,15,74055,0,1,33,F3
20:34:16,20,34,16,74056,0,1,33,F3
20:34:17,20,34,17,74057,0,1,33,F3
20:34:18,20,34,18,74058,0,1,33,F3
20:34:19,20,34,19,74059,0,1,33,F3
20:34:20,20,34,20,74060,0,1,33,F3
20:34:21,20,34,21,74061,0,1,33,F3
20:34:22,20,34,22,74062,0,1,33,F3
20:34:23,20,34,23,74063,0,1,33,F3
20:34:24,20,34,24,74064,0,1,33,F3
20:34:25,20,34,25,74065,0,1,33,F3
20:34:26,20,34,26,74066,0,1,33,F3
20:34:27,20,34,27,74067,0,1,33,F3
20:34:28,20,34,28,74068,0,1,33,F3
20:34:29,20,34,29,74069,0,1,33,F3
20:34:30,20,34,30,74070,0,1,33,F3
20:34:31,20,34,31,74071,0,1,33,F3
20:34:32,20,34,32,74072,0,1,33,F3
20:34:33,20,34,33,74073,0,1,33,F3
20:34:34,20,34,34,74074,0,1,33,F3
20:34:35,20,34,35,74075,0,1,33,F3
20:34:36,20,34,36,74076,0,1,33,F3
20:34:37,20,34,37,74077,0,1,33,F3
20:34:38,20,34,38,74078,0,1,33,F3
20:34:39,20,34,39,74079,0,1,33,F3
20:34:40,20,34,40,74080,0,1,33,F3
20:34:41,20,34,41,74081,0,1,33,F3
20:34:42,20,34,42,74082,0,1,33,F3
20:34:43,20,34,43,74083,0,1,33,F3
20:34:44,20,34,44,74084,0,1,33,F3
20:34:45,20,34,45,74085,0,1,33,F3
20:34:46,20,34,46,74086,0,1,33,F3
20:34:47,20,34,47,74087,0,1,33,F3
20:34:48,20,34,48,74088,0,1,33,F3
20:34:49,20,34,49,74089,0,1,33,F3
20:34:50,20,34,50,74090,0,1,33,F3
20:34:51,20,34,51,74091,0,1,33,F3
20:34:52,20,34,52,74092,0,1,33,F3
20:34:53,20,34,53,74093,0,1,33,F3
20:34:54,20,34,54,74094,0,1,33,F3
20:34:55,20,34,55,74095,0,1,33,F3
20:34:56,20,34,56,74096,0,1,33,F3
20:34:57,20,34,57,74097,0,1,33,F3
20:34:58,20,34,58,74098,0,1,33,F3
20:34:59,20,34,59,74099,0,1,33,F3
20:35:00,20,35,0,74100,0,1,33,F3
20:35:01,20,35,1,74101,0,1,33,F3
20:35:02,20,35,2,74102,0,1,33,F3
20:35:03,20,35,3,74103,0,1,33,F3
20:35:04,20,35,4,74104,0,1,33,F3
20:35:05,20,35,5,74105,0,1,33,F3
20:35:06,20,35,6,74106,0,1,33,F3
20:35:07,20,35,7,74107,0,1,33,F3
20:35:08,20,35,8,74108,0,1,33,F3
20:35:09,20,35,9,74109,0,1,33,F3
20:35:10,20,35,10,74110,0,1,33,F3
20:35:11,20,35,11,74111,0,1,33,F3
20:35:12,20,35,12,74112,0,1,33,F3
20:35:13,20,35,13,74113,0,1,33,F3
20:35:14,20,35,14,74114,0,1,33,F3
20:35:15,20,35,15,74115,0,1,33,F3
20:35:16,20,35,16,74116,0,1,33,F3
20:35:17,20,35,17,74117,0,1,33,F3
20:35:18,20,35,18,74118,0,1,33,F3
20:35:19,20,35,19,74119,0,1,33,F3
20:35:20,20,35,20,74120,0,1,33,F3
20:35:21,20,35,21,74121,0,1,33,F3
20:35:22,20,35,22,74122,0,1,33,F3
20:35:23,20,35,23,74123,0,1,33,F3
20:35:24,20,35,24,74124,0,1,33,F3
20:35:25,20,35,25,74125,0,1,33,F3
20:35:26,20,35,26,74126,0,1,33,F3
20:35:27,20,35,27,74127,0,1,33,F3
20:35:28,20,35,28,74128,0,1,33,F3
20:35:29,20,35,29,74129,0,1,33,F3
20:35:30,20,35,30,74130,0,1,33,F3
20:35:31,20,35,31,74131,0,1,33,F3
20:35:32,20,35,32,74132,0,1,33,F3
20:35:33,20,35,33,74133,0,1,33,F3
20:35:34,20,35,34,74134,0,1,33,F3
20:35:35,20,35,35,74135,0,1,33,F3
20:35:36,20,35,36,74136,0,1,33,F3
20:35:38,20,35,38,74138,0,2,33,F3
20:35:39,20,35,39,74139,0,1,33,F3
20:35:40,20,35,40,74140,0,1,33,F3
20:35:40,20,35,41,74141,0,1,33,F3
20:35:42,20,35,42,74142,0,1,33,F3
20:35:43,20,35,43,74143,0,1,33,F3
20:35:44,20,35,44,74144,0,1,33,F3
20:35:45,20,35,45,74145,0,1,33,F3
20:35:46,20,35,46,74146,0,1,33,F3
20:35:47,20,35,47,74147,0,1,33,F3
20:35:48,20,35,48,74148,0,1,33,F3
20:35:49,20,35,49,74149,0,1,33,F3
20:35:50,20,35,50,74150,0,1,33,F3
20:35:51,20,35,51,74151,0,1,33,F3
20:35:52,20,35,52,74152,0,1,33,F3
20:35:53,20,35,53,74153,0,1,33,F3
20:35:54,20,35,54,74154,0,1,33,F3
20:35:55,20,35,55,74155,0,1,33,F3
20:35:56,20,35,56,74156,0,1,33,F3
20:35:57,20,35,57,74157,0,1,33,F3
20:35:58,20,35,58,74158,0,1,33,F3
20:35:59,20,35,59,74159,0,1,33,F3
20:36:00,20,36,0,74160,0,1,33,F3
20:36:01,20,36,1,74161,0,1,33,F3
20:36:02,20,36,2,74162,0,1,33,F3
20:36:03,20,36,3,74163,0,1,33,F3
20:36:04,20,36,4,74164,0,1,33,F3
20:36:05,20,36,5,74165,0,1,33,F3
20:36:06,20,36,6,74166,0,1,33,F3
20:36:07,20,36,7,74167,0,1,33,F3
20:36:08,20,36,8,74168,0,1,33,F3
20:36:09,20,36,9,74169,0,1,33,F3
20:36:10,20,36,10,74170,0,1,33,F3
20:36:11,20,36,11,74171,0,1,33,F3
20:36:12,20,36,12,74172,0,1,33,F3
20:36:13,20,36,13,74173,0,1,33,F3
20:36:14,20,36,14,74174,0,1,33,F3
20:36:15,20,36,15,74175,0,1,33,F3
20:36:16,20,36,16,74176,0,1,33,F3
20:36:17,20,36,17,74177,0,1,33,F3
20:36:18,20,36,18,74178,0,1,33,F3
20:36:19,20,36,19,74179,0,1,33,F3
20:36:20,20,36,20,74180,0,1,33,F3
20:36:21,20,36,21,74181,0,1,33,F3
20:36:22,20,36,22,74182,0,1,33,F3
20:36:23,20,36,23,74183,0,1,33,F3
20:36:24,20,36,24,74184,0,1,33,F3
20:36:25,20,36,25,74185,0,1,33,F3
20:36:26,20,36,26,74186,0,1,33,F3
20:36:27,20,36,27,74187,0,1,33,F3
20:36:28,20,36,28,74188,0,1,33,F3
20:36:29,20,36,29,74189,0,1,33,F3
20:36:30,20,36,30,74190,0,1,33,F3
20:36:31,20,36,31,74191,0,1,33,F3
20:36:32,20,36,32,74192,0,1,33,F3
20:36:33,20,36,33,74193,0,1,33,F3
20:36:34,20,36,34,74194,0,1,33,F3
20:36:35,20,36,35,74195,0,1,33,F3
20:36:36,20,36,36,74196,0,1,33,F3
20:36:37,20,36,37,74197,0,1,33,F3
20:36:38,20,36,38,74198,0,1,33,F3
20:36:39,20,36,39,74199,0,1,33,F3
20:36:40,20,36,40,74200,0,1,33,F3
20:36:41,20,36,41,74201,0,1,33,F3
20:36:42,20,36,42,74202,0,1,33,F3
20:36:43,20,36,43,74203,0,1,33,F3
20:36:44,20,36,44,74204,0,1,33,F3
20:36:45,20,36,45,74205,0,1,33,F3
20:36:46,20,36,46,74206,0,1,33,F3
20:36:47,20,36,47,74207,0,1,33,F3
20:36:48,20,36,48,74208,0,1,33,F3
20:36:49,20,36,49,74209,0,1,33,F3
20:36:50,20,36,50,74210,0,1,33,F3
20:36:51,20,36,51,74211,0,1,33,F3
20:36:52,20,36,52,74212,0,1,33,F3
20:36:53,20,36,53,74213,0,1,33,F3
20:36:54,20,36,54,74214,0,1,33,F3
20:36:55,20,36,55,74215,0,1,33,F3
20:36:56,20,36,56,74216,0,1,33,F3
20:36:57,20,36,57,74217,0,1,33,F3
20:36:58,20,36,58,74218,0,1,33,F3
20:36:59,20,36,59,74219,0,1,33,F3
20:37:00,20,37,0,74220,0,1,33,F3
20:37:01,20,37,1,74221,0,1,33,F3
20:37:02,20,37,2,74222,0,1,33,F3
20:37:03,20,37,3,74223,0,1,33,F3
20:37:04,20,37,4,74224,0,1,33,F3
20:37:05,20,37,5,74225,0,1,33,F3
20:37:06,20,37,6,74226,0,1,33,F3
20:37:07,20,37,7,74227,0,1,33,F3
20:37:08,20,37,8,74228,0,1,33,F3
20:37:09,20,37,9,74229,0,1,33,F3
20:37:10,20,37,10,74230,0,1,33,F3
20:37:11,20,37,11,74231,0,1,33,F3
20:37:12,20,37,12,74232,0,1,33,F3
20:37:13,20,37,13,74233,0,1,33,F3
20:37:14,20,37,14,74234,0,1,33,F3
20:37:15,20,37,15,74235,0,1,33,F3
20:37:16,20,37,16,74236,0,1,33,F3
20:37:17,20,37,17,74237,0,1,33,F3
20:37:18,20,37,18,74238,0,1,33,F3
20:37:19,20,37,19,74239,0,1,33,F3
20:37:20,20,37,20,74240,0,1,33,F3
20:37:21,20,37,21,74241,0,1,33,F3
20:37:22,20,37,22,74242,0,1,33,F3
20:37:23,20,37,23,74243,0,1,33,F3
20:37:24,20,37,24,74244,0,1,33,F3
20:37:25,20,37,25,74245,0,1,33,F3
20:37:26,20,37,26,74246,0,1,33,F3
20:37:27,20,37,27,74247,0,1,33,F3
20:37:28,20,37,28,74248,0,1,33,F3
20:37:29,20,37,29,74249,0,1,33,F3
20:37:30,20,37,30,74250,0,1,33,F3
20:37:31,20,37,31,74251,0,1,33,F3
20:37:32,20,37,32,74252,0,1,33,F3
20:37:33,20,37,33,74253,0,1,33,F3
20:37:34,20,37,34,74254,0,1,33,F3
20:37:35,20,37,35,74255,0,1,33,F3
20:37:36,20,37,36,74256,0,1,33,F3
20:37:37,20,37,37,74257,0,1,33,F3
20:37:38,20,37,38,74258,0,1,33,F3
20:37:39,20,37,39,74259,0,1,33,F3
20:37:40,20,37,40,74260,0,1,33,F3
20:37:41,20,37,41,74261,0,1,33,F3
20:37:42,20,37,42,74262,0,1,33,F3
20:37:43,20,37,43,74263,0,1,33,F3
20:37:44,20,37,44,74264,0,1,33,F3
20:37:45,20,37,45,74265,0,1,33,F3
20:37:46,20,37,46,74266,0,1,33,F3
20:37:47,20,37,47,74267,0,1,33,F3
20:37:48,20,37,48,74268,0,1,33,F3
20:37:49,20,37,49,74269,0,1,33,F3
20:37:50,20,37,50,74270,0,1,33,F3
20:37:51,20,37,51,74271,0,1,33,F3
20:37:52,20,37,52,74272,0,1,33,F3
20:37:53,20,37,53,74273,0,1,33,F3
20:37:54,20,37,54,74274,0,1,33,F3
20:37:55,20,37,55,74275,0,1,33,F3
20:37:56,20,37,56,74276,0,1,33,F3
20:37:57,20,37,57,74277,0,1,33,F3
20:37:58,20,37,58,74278,0,1,33,F3
20:37:59,20,37,59,74279,0,1,33,F3
20:38:00,20,38,0,74280,0,1,33,F3
20:38:01,20,38,1,74281,0,1,33,F3
20:38:02,20,38,2,74282,0,1,33,F3
20:38:03,20,38,3,74283,0,1,33,F3
20:38:04,20,38,4,74284,0,1,33,F3
20:38:05,20,38,5,74285,0,1,33,F3
20:38:06,20,38,6,74286,0,1,33,F3
20:38:07,20,38,7,74287,0,1,33,F3
20:38:08,20,38,8,74288,0,1,33,F3
20:38:09,20,38,9,74289,0,1,33,F3
20:38:10,20,38,10,74290,0,1,33,F3
20:38:11,20,38,11,74291,0,1,33,F3
20:38:12,20,38,12,74292,0,1,33,F3
20:38:13,20,38,13,74293,0,1,33,F3
20:38:14,20,38,14,74294,0,1,33,F3
20:38:15,20,38,15,74295,0,1,33,F3
20:38:16,20,38,16,74296,0,1,33,F3
20:38:17,20,38,17,74297,0,1,33,F3
20:38:18,20,38,18,74298,0,1,33,F3
20:38:19,20,38,19,74299,0,1,33,F3
20:38:20,20,38,20,74300,0,1,33,F3
20:38:21,20,38,21,74301,0,1,33,F3
20:38:22,20,38,22,74302,0,1,33,F3
20:38:23,20,38,23,74303,0,1,33,F3
20:38:24,20,38,24,74304,0,1,33,F3
20:38:25,20,38,25,74305,0,1,33,F3
20:38:26,20,38,26,74306,0,1,33,F3
20:38:27,20,38,27,74307,0,1,33,F3
20:38:28,20,38,28,74308,0,1,33,F3
20:38:29,20,38,29,74309,0,1,33,F3
20:38:30,20,38,30,74310,0,1,33,F3
20:38:31,20,38,31,74311,0,1,33,F3
20:38:32,20,38,32,74312,0,1,33,F3
20:38:33,20,38,33,74313,0,1,33,F3
20:38:34,20,38,34,74314,0,1,33,F3
20:38:35,20,38,35,74315,0,1,33,F3
20:38:36,20,38,36,74316,0,1,33,F3
20:38:37,20,38,37,74317,0,1,33,F3
20:38:38,20,38,38,74318,0,1,33,F3
20:38:39,20,38,39,74319,0,1,33,F3
20:38:40,20,38,40,74320,0,1,33,F3
20:38:41,20,38,41,74321,0,1,33,F3
20:38:42,20,38,42,74322,0,1,33,F3
20:38:43,20,38,43,74323,0,1,33,F3
20:38:44,20,38,44,74324,0,1,33,F3
20:38:45,20,38,45,74325,0,1,33,F3
20:38:46,20,38,46,74326,0,1,33,F3
20:38:47,20,38,47,74327,0,1,33,F3
20:38:48,20,38,48,74328,0,1,33,F3
20:38:49,20,38,49,74329,0,1,33,F3
20:38:50,20,38,50,74330,0,1,33,F3
20:38:51,20,38,51,74331,0,1,33,F3
20:38:52,20,38,52,74332,0,1,33,F3
20:38:53,20,38,53,74333,0,1,33,F3
20:38:54,20,38,54,74334,0,1,33,F3
20:38:55,20,38,55,74335,0,1,33,F3
20:38:56,20,38,56,74336,0,1,33,F3
20:38:57,20,38,57,74337,0,1,33,F3
20:38:58,20,38,58,74338,0,1,33,F3
20:38:59,20,38,59,74339,0,1,33,F3
20:39:00,20,39,0,74340,0,1,33,F3
20:39:01,20,39,1,74341,0,1,33,F3
20:39:02,20,39,2,74342,0,1,33,F3
20:39:03,20,39,3,74343,0,1,33,F3
20:39:04,20,39,4,74344,0,1,33,F3
20:39:05,20,39,5,74345,0,1,33,F3
20:39:06,20,39,6,74346,0,1,33,F3
20:39:07,20,39,7,74347,0,1,33,F3
20:39:08,20,39,8,74348,0,1,33,F3
20:39:09,20,39,9,74349,0,1,33,F3
20:39:10,20,39,10,74350,0,1,33,F3
20:39:11,20,39,11,74351,0,1,33,F3
20:39:12,20,39,12,74352,0,1,33,F3
20:39:13,20,39,13,74353,0,1,33,F3
20:39:14,20,39,14,74354,0,1,33,F3
20:39:15,20,39,15,74355,0,1,33,F3
20:39:16,20,39,16,74356,0,1,33,F3
20:39:17,20,39,17,74357,0,1,33,F3
20:39:18,20,39,18,74358,0,1,33,F3
20:39:19,20,39,19,74359,0,1,33,F3
20:39:20,20,39,20,74360,0,1,33,F3
20:39:21,20,39,21,74361,0,1,33,F3
20:39:22,20,39,22,74362,0,1,33,F3
20:39:23,20,39,23,74363,0,1,33,F3
20:39:24,20,39,24,74364,0,1,33,F3
20:39:25,20,39,25,74365,0,1,33,F3
20:39:26,20,39,26,74366,0,1,33,F3
20:39:27,20,39,27,74367,0,1,33,F3
20:39:28,20,39,28,74368,0,1,33,F3
20:39:29,20,39,29,74369,0,1,33,F3
20:39:30,20,39,30,74370,0,1,33,F3
20:39:31,20,39,31,74371,0,1,33,F3
20:39:32,20,39,32,74372,0,1,33,F3
20:39:34,20,39,34,74374,0,2,33,F3
20:39:35,20,39,35,74375,0,1,33,F3
20:39:36,20,39,36,74376,0,1,33,F3
20:39:37,20,39,37,74377,0,1,33,F3
20:39:38,20,39,38,74378,0,1,33,F3
20:39:39,20,39,39,74379,0,1,33,F3
20:39:40,20,39,40,74380,0,1,33,F3
20:39:41,20,39,41,74381,0,1,33,F3
20:39:42,20,39,42,74382,0,1,33,F3
20:39:43,20,39,43,74383,0,1,33,F3
20:39:44,20,39,44,74384,0,1,33,F3
20:39:45,20,39,45,74385,0,1,33,F3
20:39:46,20,39,46,74386,0,1,33,F3
20:39:47,20,39,47,74387,0,1,33,F3
20:39:48,20,39,48,74388,0,1,33,F3
20:39:49,20,39,49,74389,0,1,33,F3
20:39:50,20,39,50,74390,0,1,33,F3
20:39:51,20,39,51,74391,0,1,33,F3
20:39:52,20,39,52,74392,0,1,33,F3
20:39:53,20,39,53,74393,0,1,33,F3
20:39:54,20,39,54,74394,0,1,33,F3
20:39:55,20,39,55,74395,0,1,33,F3
20:39:56,20,39,56,74396,0,1,33,F3
20:39:57,20,39,57,74397,0,1,33,F3
20:39:58,20,39,58,74398,0,1,33,F3
20:39:59,20,39,59,74399,0,1,33,F3
20:40:00,20,40,0,74400,0,1,33,F3
20:40:01,20,40,1,74401,0,1,33,F3
20:40:02,20,40,2,74402,0,1,33,F3
20:40:03,20,40,3,74403,0,1,33,F3
20:40:04,20,40,4,74404,0,1,33,F3
20:40:05,20,40,5,74405,0,1,33,F3
20:40:06,20,40,6,74406,0,1,33,F3
20:40:07,20,40,7,74407,0,1,33,F3
20:40:08,20,40,8,74408,0,1,33,F3
20:40:09,20,40,9,74409,0,1,33,F3
20:40:10,20,40,10,74410,0,1,33,F3
20:40:11,20,40,11,74411,0,1,33,F3
20:40:12,20,40,12,74412,0,1,33,F3
20:40:13,20,40,13,74413,0,1,33,F3
20:40:14,20,40,14,74414,0,1,33,F3
20:40:15,20,40,15,74415,0,1,33,F3
20:40:16,20,40,16,74416,0,1,33,F3
20:40:17,20,40,17,74417,0,1,33,F3
20:40:18,20,40,18,74418,0,1,33,F3
20:40:19,20,40,19,74419,0,1,33,F3
20:40:20,20,40,20,74420,0,1,33,F3
20:40:21,20,40,21,74421,0,1,33,F3
20:40:22,20,40,22,74422,0,1,33,F3
20:40:23,20,40,23,74423,0,1,33,F3
20:40:24,20,40,24,74424,0,1,33,F3
20:40:25,20,40,25,74425,0,1,33,F3
20:40:26,20,40,26,74426,0,1,33,F3
20:40:27,20,40,27,74427,0,1,33,F3
20:40:28,20,40,28,74428,0,1,33,F3
20:40:29,20,40,29,74429,0,1,33,F3
20:40:30,20,40,30,74430,0,1,33,F3
20:40:31,20,40,31,74431,0,1,33,F3
20:40:32,20,40,32,74432,0,1,33,F3
20:40:33,20,40,33,74433,0,1,33,F3
20:40:34,20,40,34,74434,0,1,33,F3
20:40:35,20,40,35,74435,0,1,33,F3
20:40:36,20,40,36,74436,0,1,33,F3
20:40:37,20,40,37,74437,0,1,33,F3
20:40:38,20,40,38,74438,0,1,33,F3
20:40:39,20,40,39,74439,0,1,33,F3
20:40:40,20,40,40,74440,0,1,33,F3
20:40:41,20,40,41,74441,0,1,33,F3
20:40:42,20,40,42,74442,0,1,33,F3
20:40:43,20,40,43,74443,0,1,33,F3
20:40:44,20,40,44,74444,0,1,33,F3
20:40:45,20,40,45,74445,0,1,33,F3
20:40:46,20,40,46,74446,0,1,33,F3
20:40:47,20,40,47,74447,0,1,33,F3
20:40:48,20,40,48,74448,0,1,33,F3
20:40:49,20,40,49,74449,0,1,33,F3
20:40:50,20,40,50,74450,0,1,33,F3
20:40:51,20,40,51,74451,0,1,33,F3
20:40:52,20,40,52,74452,0,1,33,F3
20:40:53,20,40,53,74453,0,1,33,F3
20:40:54,20,40,54,74454,0,1,33,F3
20:40:55,20,40,55,74455,0,1,33,F3
20:40:56,20,40,56,74456,0,1,33,F3
20:40:57,20,40,57,74457,0,1,33,F3
20:40:58,20,40,58,74458,0,1,33,F3
20:40:59,20,40,59,74459,0,1,33,F3
20:41:00,20,41,0,74460,0,1,33,F3
20:41:01,20,41,1,74461,0,1,33,F3
20:41:02,20,41,2,74462,0,1,33,F3
20:41:03,20,41,3,74463,0,1,33,F3
20:41:04,20,41,4,74464,0,1,33,F3
20:41:05,20,41,5,74465,0,1,33,F3
20:41:06,20,41,6,74466,0,1,33,F3
20:41:07,20,41,7,74467,0,1,33,F3
20:41:08,20,41,8,74468,0,1,33,F3
20:41:09,20,41,9,74469,0,1,33,F3
20:41:10,20,41,10,74470,0,1,33,F3
20:41:11,20,41,11,74471,0,1,33,F3
20:41:12,20,41,12,74472,0,1,33,F3
20:41:13,20,41,13,74473,0,1,33,F3
20:41:14,20,41,14,74474,0,1,33,F3
20:41:15,20,41,15,74475,0,1,33,F3
20:41:16,20,41,16,74476,0,1,33,F3
20:41:17,20,41,17,74477,0,1,33,F3
20:41:18,20,41,18,74478,0,1,33,F3
20:41:19,20,41,19,74479,0,1,33,F3
20:41:20,20,41,20,74480,0,1,33,F3
20:41:21,20,41,21,74481,0,1,33,F3
20:41:22,20,41,22,74482,0,1,33,F3
20:41:23,20,41,23,74483,0,1,33,F3
20:41:24,20,41,24,74484,0,1,33,F3
20:41:25,20,41,25,74485,0,1,33,F3
20:41:26,20,41,26,74486,0,1,33,F3
20:41:27,20,41,27,74487,0,1,33,F3
20:41:28,20,41,28,74488,0,1,33,F3
20:41:29,20,41,29,74489,0,1,33,F3
20:41:30,20,41,30,74490,0,1,33,F3
20:41:31,20,41,31,74491,0,1,33,F3
20:41:32,20,41,32,74492,0,1,33,F3
20:41:33,20,41,33,74493,0,1,33,F3
20:41:34,20,41,34,74494,0,1,33,F3
20:41:35,20,41,35,74495,0,1,33,F3
20:41:36,20,41,36,74496,0,1,33,F3
20:41:37,20,41,37,74497,0,1,33,F3
20:41:38,20,41,38,74498,0,1,33,F3
20:41:39,20,41,39,74499,0,1,33,F3
20:41:40,20,41,40,74500,0,1,33,F3
20:41:41,20,41,41,74501,0,1,33,F3
20:41:42,20,41,42,74502,0,1,33,F3
20:41:43,20,41,43,74503,0,1,33,F3
20:41:44,20,41,44,74504,0,1,33,F3
20:41:45,20,41,45,74505,0,1,33,F3
20:41:46,20,41,46,74506,0,1,33,F3
20:41:47,20,41,47,74507,0,1,33,F3
20:41:48,20,41,48,74508,0,1,33,F3
20:41:49,20,41,49,74509,0,1,33,F3
20:41:50,20,41,50,74510,0,1,33,F3
20:41:51,20,41,51,74511,0,1,33,F3
20:41:52,20,41,52,74512,0,1,33,F3
20:41:53,20,41,53,74513,0,1,33,F3
20:41:54,20,41,54,74514,0,1,33,F3
20:41:55,20,41,55,74515,0,1,33,F3
20:41:56,20,41,56,74516,0,1,33,F3
20:41:57,20,41,57,74517,0,1,33,F3
20:41:58,20,41,58,74518,0,1,33,F3
20:41:59,20,41,59,74519,0,1,33,F3
20:42:00,20,42,0,74520,0,1,33,F3
20:42:01,20,42,1,74521,0,1,33,F3
20:42:02,20,42,2,74522,0,1,33,F3
20:42:03,20,42,3,74523,0,1,33,F3
20:42:04,20,42,4,74524,0,1,33,F3
20:42:05,20,42,5,74525,0,1,33,F3
20:42:06,20,42,6,74526,0,1,33,F3
20:42:07,20,42,7,74527,0,1,33,F3
20:42:08,20,42,8,74528,0,1,33,F3
20:42:09,20,42,9,74529,0,1,33,F3
20:42:10,20,42,10,74530,0,1,33,F3
20:42:11,20,42,11,74531,0,1,33,F3
20:42:12,20,42,12,74532,0,1,33,F3
20:42:13,20,42,13,74533,0,1,33,F3
20:42:14,20,42,14,74534,0,1,33,F3
20:42:15,20,42,15,74535,0,1,33,F3
20:42:16,20,42,16,74536,0,1,33,F3
20:42:17,20,42,17,74537,0,1,33,F3
20:42:18,20,42,18,74538,0,1,33,F3
20:42:19,20,42,19,74539,0,1,33,F3
20:42:20,20,42,20,74540,0,1,33,F3
20:42:21,20,42,21,74541,0,1,33,F3
20:42:22,20,42,22,74542,0,1,33,F3
20:42:23,20,42,23,74543,0,1,33,F3
20:42:24,20,42,24,74544,0,1,33,F3
20:42:25,20,42,25,74545,0,1,33,F3
20:42:26,20,42,26,74546,0,1,33,F3
20:42:27,20,42,27,74547,0,1,33,F3
20:42:28,20,42,28,74548,0,1,33,F3
20:42:29,20,42,29,74549,0,1,33,F3
20:42:30,20,42,30,74550,0,1,33,F3
20:42:31,20,42,31,74551,0,1,33,F3
20:42:32,20,42,32,74552,0,1,33,F3
20:42:33,20,42,33,74553,0,1,33,F3
20:42:34,20,42,34,74554,0,1,33,F3
20:42:35,20,42,35,74555,0,1,33,F3
20:42:36,20,42,36,74556,0,1,33,F3
20:42:37,20,42,37,74557,0,1,33,F3
20:42:38,20,42,38,74558,0,1,33,F3
20:42:39,20,42,39,74559,0,1,33,F3
20:42:40,20,42,40,74560,0,1,33,F3
20:42:41,20,42,41,74561,0,1,33,F3
20:42:42,20,42,42,74562,0,1,33,F3
20:42:43,20,42,43,74563,0,1,33,F3
20:42:44,20,42,44,74564,0,1,33,F3
20:42:45,20,42,45,74565,0,1,33,F3
20:42:46,20,42,46,74566,0,1,33,F3
20:42:47,20,42,47,74567,0,1,33,F3
20:42:48,20,42,48,74568,0,1,33,F3
20:42:49,20,42,49,74569,0,1,33,F3
20:42:50,20,42,50,74570,0,1,33,F3
20:42:51,20,42,51,74571,0,1,33,F3
20:42:52,20,42,52,74572,0,1,33,F3
20:42:53,20,42,53,74573,0,1,33,F3
